Tempo,E[N],E[W],Erro_Little,Ocupacao
100.000000,2.961714,0.029280,-0.000000000015521,0.614056
200.000000,2.701527,0.026737,-0.000000000025485,0.610199
300.000000,2.631826,0.026038,-0.000000000052534,0.611308
400.000000,2.692375,0.026703,0.000000000197150,0.611766
500.000000,2.601162,0.025810,0.000000000105596,0.611270
600.000000,2.554348,0.025383,0.000000000093378,0.609517
700.000000,2.477019,0.024667,-0.000000000048076,0.604997
800.000000,2.477699,0.024660,0.000000000140305,0.607161
900.000000,2.467102,0.024572,0.000000000446143,0.607047
1000.000000,2.428969,0.024182,0.000000000610608,0.605052
1100.000000,2.449471,0.024385,0.000000000293249,0.606037
1200.000000,2.422520,0.024139,0.000000000168880,0.603611
1300.000000,2.414158,0.024068,0.000000000182056,0.603296
1400.000000,2.403511,0.023959,0.000000000330392,0.603125
1500.000000,2.396381,0.023879,0.000000000748520,0.602650
1600.000000,2.369399,0.023661,0.000000000626147,0.600712
1700.000000,2.373565,0.023675,0.000000000979442,0.601067
1800.000000,2.359759,0.023558,0.000000000367344,0.599306
1900.000000,2.360891,0.023575,0.000000001565605,0.599489
2000.000000,2.365220,0.023630,0.000000001187913,0.600532
2100.000000,2.378499,0.023759,0.000000001289744,0.600297
2200.000000,2.370352,0.023684,0.000000000963946,0.600398
2300.000000,2.363579,0.023609,0.000000000120220,0.600714
2400.000000,2.368655,0.023669,-0.000000000363682,0.601127
2500.000000,2.381466,0.023777,-0.000000001438415,0.601811
2600.000000,2.384664,0.023802,-0.000000001061699,0.602058
2700.000000,2.391521,0.023868,-0.000000000892721,0.602703
2800.000000,2.389058,0.023850,-0.000000000122232,0.602470
2900.000000,2.378178,0.023749,0.000000000189487,0.601208
3000.000000,2.379268,0.023761,0.000000000174660,0.601525
3100.000000,2.370898,0.023682,-0.000000000827934,0.600978
3200.000000,2.368728,0.023661,-0.000000000133050,0.600795
3300.000000,2.367635,0.023650,0.000000000240745,0.600741
3400.000000,2.370821,0.023677,0.000000001264132,0.600984
3500.000000,2.374729,0.023720,0.000000005065308,0.600939
3600.000000,2.377475,0.023747,0.000000003824696,0.601364
3700.000000,2.376905,0.023744,0.000000004538435,0.601179
3800.000000,2.371252,0.023688,0.000000004062637,0.600998
3900.000000,2.366019,0.023643,0.000000004486375,0.600482
4000.000000,2.368417,0.023667,0.000000004134496,0.600774
4100.000000,2.373398,0.023717,0.000000002965922,0.601096
4200.000000,2.379562,0.023772,0.000000004461965,0.601456
4300.000000,2.382322,0.023794,0.000000006971293,0.602007
4400.000000,2.381987,0.023792,0.000000007631879,0.602104
4500.000000,2.373264,0.023703,0.000000007176075,0.601671
4600.000000,2.374856,0.023723,0.000000006461787,0.601724
4700.000000,2.375167,0.023729,0.000000005857166,0.601947
4800.000000,2.380068,0.023773,0.000000003902837,0.602261
4900.000000,2.376306,0.023729,0.000000005201977,0.602328
