Tempo,E[N],E[W],Erro_Little,Ocupacao
100.000000,49.456882,0.497604,0.000000000003866,0.947769
200.000000,48.234535,0.482901,-0.000000000010508,0.963525
300.000000,40.614831,0.407357,-0.000000000101467,0.950190
400.000000,42.530828,0.424979,-0.000000000022591,0.959724
500.000000,38.830584,0.388469,0.000000000159871,0.955292
600.000000,39.439233,0.394583,0.000000000121784,0.955459
700.000000,38.313197,0.383077,0.000000000265948,0.956192
800.000000,39.106375,0.390663,0.000000000049906,0.957888
900.000000,38.403139,0.383720,-0.000000000252863,0.957642
1000.000000,36.582756,0.365196,0.000000000207783,0.954730
1100.000000,35.802303,0.357237,0.000000000649555,0.953914
1200.000000,35.656468,0.356229,0.000000000640281,0.954161
1300.000000,35.569187,0.355563,0.000000000045288,0.954021
1400.000000,34.621830,0.346072,0.000000000916576,0.953072
1500.000000,33.725584,0.336991,0.000000001804026,0.951732
1600.000000,34.145099,0.341434,0.000000001590607,0.952239
1700.000000,35.056473,0.350233,0.000000000905216,0.953431
1800.000000,34.628980,0.346128,0.000000000233946,0.953347
1900.000000,35.458813,0.354377,0.000000001054860,0.953653
2000.000000,34.889945,0.348974,0.000000002357795,0.953709
2100.000000,34.347282,0.343689,0.000000002783907,0.952490
2200.000000,33.740696,0.337858,0.000000002829085,0.951636
2300.000000,34.023288,0.340557,0.000000002963997,0.952267
2400.000000,34.163011,0.341901,0.000000004135554,0.952457
2500.000000,34.981167,0.349977,0.000000002774361,0.953085
2600.000000,34.725945,0.347380,0.000000003322483,0.953104
2700.000000,36.385394,0.363822,0.000000004545618,0.954065
2800.000000,35.832127,0.358232,0.000000004662039,0.953534
2900.000000,35.229781,0.352301,0.000000004251114,0.952066
3000.000000,34.764060,0.347682,0.000000005792093,0.951634
3100.000000,34.427965,0.344384,0.000000005211163,0.951340
3200.000000,34.212519,0.342287,0.000000004645621,0.951490
3300.000000,33.944003,0.339721,0.000000005013907,0.950847
3400.000000,33.962288,0.340012,0.000000001826573,0.950876
3500.000000,34.095109,0.341368,0.000000003661511,0.951035
3600.000000,34.157567,0.342142,0.000000003286953,0.950883
3700.000000,33.689439,0.337535,0.000000004486269,0.950438
3800.000000,33.534853,0.335954,0.000000004180674,0.950404
3900.000000,33.536379,0.335973,0.000000005689845,0.950167
4000.000000,33.316763,0.333844,0.000000005180772,0.949961
4100.000000,33.306748,0.333808,0.000000006295772,0.949624
4200.000000,33.045482,0.331231,0.000000006126236,0.949218
4300.000000,33.202111,0.332782,0.000000005674477,0.949803
4400.000000,33.384520,0.334542,0.000000005026015,0.950358
4500.000000,33.361996,0.334114,0.000000005242942,0.950264
4600.000000,34.926974,0.349661,0.000000004339024,0.951205
4700.000000,35.796160,0.358262,0.000000005190315,0.951632
4800.000000,35.515483,0.355443,0.000000005990409,0.951351
4900.000000,35.651541,0.356762,0.000000009764294,0.951518
5000.000000,36.281041,0.362951,0.000000010312367,0.951850
5100.000000,36.371157,0.363801,0.000000007360287,0.951756
5200.000000,36.534540,0.365495,0.000000005898417,0.951647
5300.000000,36.458491,0.364711,0.000000005772746,0.951538
5400.000000,36.638659,0.366428,0.000000004359134,0.951645
5500.000000,36.619464,0.366185,0.000000004330477,0.951971
5600.000000,36.352863,0.363447,-0.000000001151426,0.951909
5700.000000,36.306625,0.362950,0.000000002961477,0.952108
5800.000000,36.229543,0.362148,0.000000001549989,0.952287
5900.000000,35.881288,0.358739,0.000000001512840,0.951656
6000.000000,36.164939,0.361486,-0.000000001472536,0.951894
6100.000000,35.932103,0.359206,0.000000001550715,0.951750
6200.000000,35.725710,0.357155,0.000000002034245,0.951557
6300.000000,35.736271,0.357193,0.000000002074797,0.951734
6400.000000,35.670638,0.356519,-0.000000000255782,0.951685
6500.000000,36.013241,0.359863,-0.000000000158676,0.952158
6600.000000,35.791997,0.357667,0.000000000956331,0.951973
6700.000000,35.544242,0.355264,0.000000002159871,0.951736
6800.000000,35.359438,0.353359,0.000000003892939,0.951595
6900.000000,35.288037,0.352668,0.000000006920584,0.951343
7000.000000,35.162984,0.351426,0.000000009855478,0.951134
7100.000000,35.280081,0.352596,0.000000008260815,0.951163
7200.000000,35.243110,0.352337,0.000000008565418,0.951225
7300.000000,35.455940,0.354467,0.000000007798918,0.951479
7400.000000,35.399464,0.353930,0.000000010609894,0.951181
7500.000000,35.337718,0.353240,0.000000011085656,0.951250
7600.000000,35.128494,0.351158,0.000000012379081,0.950802
7700.000000,34.992885,0.349822,0.000000011162977,0.950736
7800.000000,34.921686,0.349123,0.000000013551234,0.950646
7900.000000,35.123944,0.351116,0.000000009698633,0.950862
8000.000000,34.942681,0.349318,0.000000008279582,0.950646
8100.000000,35.088808,0.350839,0.000000006011971,0.950609
8200.000000,35.236496,0.352336,0.000000004735118,0.950600
8300.000000,35.030244,0.350314,0.000000006930022,0.950243
8400.000000,35.054831,0.350538,0.000000005585112,0.950349
8500.000000,35.126889,0.351313,0.000000002526682,0.950624
8600.000000,34.990427,0.349948,-0.000000002086788,0.950586
8700.000000,34.793970,0.348062,-0.000000003350484,0.950355
8800.000000,34.689033,0.347000,-0.000000004781361,0.950322
8900.000000,34.523990,0.345335,-0.000000000732898,0.950122
9000.000000,34.591348,0.345933,-0.000000001666328,0.950428
9100.000000,34.721210,0.347183,-0.000000002760655,0.950422
9200.000000,34.816823,0.348105,-0.000000003183503,0.950557
9300.000000,34.715624,0.347104,-0.000000006612886,0.950475
9400.000000,34.578621,0.345723,-0.000000008527492,0.950500
9500.000000,34.479247,0.344724,-0.000000005400144,0.950377
9600.000000,34.463071,0.344589,-0.000000007706193,0.950140
9700.000000,35.476871,0.354633,-0.000000004646472,0.950609
9800.000000,36.352033,0.363382,-0.000000001152348,0.950808
9900.000000,36.355991,0.363408,-0.000000000291083,0.950920
10000.000000,36.801461,0.367864,0.000000005169784,0.951205
10100.000000,36.742938,0.367334,-0.000000000346486,0.951148
10200.000000,36.658710,0.366471,0.000000002882816,0.950977
10300.000000,36.697033,0.366856,-0.000000000499909,0.951102
10400.000000,36.660057,0.366584,0.000000002992561,0.950980
10500.000000,36.530827,0.365303,0.000000008642668,0.950907
10600.000000,36.340044,0.363443,0.000000008422106,0.950586
10700.000000,36.321664,0.363253,0.000000008822486,0.950754
10800.000000,36.304603,0.363061,0.000000017027839,0.950932
10900.000000,36.300193,0.363012,0.000000014827766,0.950939
11000.000000,36.181518,0.361814,0.000000014087885,0.950729
