Tempo,E[N],E[W],Erro_Little,Ocupacao
100.000000,23.648805,4.810769 ,-0.741795,0.971035
200.000000,37.216325,7.550892 ,-1.859543,0.986131
300.000000,50.660259,10.402820 ,-1.943335,0.989881
400.000000,54.224139,10.969091 ,-0.484201,0.992823
500.000000,50.406473,10.201652 ,-0.050897,0.994583
600.000000,45.546420,9.269958 ,-0.015426,0.995180
700.000000,39.835945,8.117776 ,0.000856,0.983189
800.000000,35.813032,7.282076 ,-0.005678,0.975521
900.000000,33.222748,6.747648 ,-0.133123,0.976689
1000.000000,32.843758,6.617839 ,-0.033666,0.978941
1100.000000,31.025382,6.290861 ,0.000000,0.974120
1200.000000,28.959883,5.914390 ,-0.050199,0.966757
1300.000000,28.432752,5.793054 ,-0.002231,0.969204
1400.000000,26.878027,5.464859 ,-0.005174,0.967558
1500.000000,26.711338,5.431904 ,-0.002764,0.969495
1600.000000,25.881167,5.251005 ,-0.022696,0.967500
1700.000000,26.119715,5.294654 ,-0.001614,0.969579
1800.000000,25.091115,5.098125 ,-0.000155,0.963402
1900.000000,24.245328,4.935469 ,-0.003413,0.959747
2000.000000,24.048165,4.902051 ,-0.030708,0.959931
2100.000000,23.826895,4.846242 ,-0.016617,0.959498
2200.000000,23.266963,4.733371 ,-0.001860,0.959503
2300.000000,22.671531,4.620334 ,-0.000249,0.958426
2400.000000,22.175753,4.524130 ,-0.026415,0.958989
2500.000000,22.616344,4.606528 ,-0.021977,0.960676
2600.000000,22.578936,4.593583 ,-0.023259,0.961802
2700.000000,22.364942,4.556022 ,-0.001749,0.963186
2800.000000,22.080285,4.500874 ,-0.010970,0.962685
2900.000000,22.111575,4.511411 ,-0.044118,0.963242
3000.000000,22.332080,4.551506 ,-0.046158,0.964423
3100.000000,22.265199,4.532628 ,-0.029484,0.964953
3200.000000,22.358436,4.556682 ,-0.014871,0.965467
3300.000000,22.094845,4.502209 ,-0.000085,0.966348
3400.000000,22.529736,4.611544 ,-0.125153,0.967280
3500.000000,24.215061,4.967410 ,-0.177763,0.968179
3600.000000,25.177860,5.139712 ,-0.028147,0.969027
3700.000000,26.586266,5.476038 ,-0.354362,0.969852
3800.000000,28.494030,5.854932 ,-0.284500,0.970673
3900.000000,29.425980,5.997558 ,-0.062013,0.971546
4000.000000,29.739906,6.045412 ,-0.005032,0.972165
4100.000000,29.398091,5.975333 ,-0.032611,0.971530
4200.000000,29.900102,6.085820 ,-0.068214,0.972185
4300.000000,31.086442,6.334420 ,-0.120150,0.972810
4400.000000,32.005894,6.517242 ,-0.107815,0.973442
4500.000000,32.914386,6.702772 ,-0.127301,0.973990
4600.000000,33.505829,6.819733 ,-0.134729,0.974549
4700.000000,34.687401,7.071483 ,-0.218643,0.975254
4800.000000,36.766526,7.536704 ,-0.510326,0.975639
4900.000000,39.321722,8.075749 ,-0.641698,0.976147
5000.000000,42.186343,8.648467 ,-0.628758,0.976585
5100.000000,44.727948,9.134761 ,-0.539268,0.977044
5200.000000,47.176844,9.627365 ,-0.608211,0.977487
5300.000000,48.926223,9.912480 ,-0.209752,0.977909
5400.000000,49.498805,10.007460 ,-0.060362,0.978334
5500.000000,49.158149,9.934871 ,-0.008622,0.978710
5600.000000,48.612395,9.821893 ,-0.009484,0.978815
5700.000000,48.014927,9.698944 ,0.000052,0.978873
5800.000000,47.441485,9.576874 ,-0.002016,0.978480
5900.000000,46.974929,9.486698 ,-0.034074,0.977657
6000.000000,47.282899,9.544451 ,-0.065533,0.977997
6100.000000,47.735567,9.645869 ,-0.190170,0.978348
6200.000000,48.727919,9.844753 ,-0.195742,0.978721
6300.000000,49.661418,10.030090 ,-0.153102,0.979035
6400.000000,51.185056,10.359148 ,-0.354940,0.979397
6500.000000,52.893331,10.692512 ,-0.317541,0.979684
6600.000000,54.761522,11.096282 ,-0.491238,0.980178
6700.000000,56.896722,11.554931 ,-0.689947,0.980289
6800.000000,59.262997,12.003300 ,-0.605229,0.980621
6900.000000,61.322849,12.391732 ,-0.470586,0.980868
7000.000000,62.905873,12.688434 ,-0.356844,0.981134
7100.000000,64.092982,12.902911 ,-0.288909,0.981428
7200.000000,64.985713,13.052281 ,-0.128853,0.981682
7300.000000,65.098797,13.056658 ,-0.064658,0.981918
7400.000000,64.946095,13.024379 ,-0.013874,0.982156
7500.000000,64.373864,12.905748 ,-0.000008,0.982066
7600.000000,63.648185,12.764846 ,-0.011444,0.981133
7700.000000,63.145944,12.664536 ,-0.000748,0.981324
7800.000000,62.422710,12.529872 ,-0.003362,0.980188
7900.000000,61.852413,12.420163 ,0.000000,0.980216
8000.000000,61.244396,12.295444 ,-0.011508,0.979657
8100.000000,61.231380,12.294438 ,-0.048048,0.979909
8200.000000,61.220529,12.294698 ,-0.056546,0.980154
8300.000000,61.568525,12.379590 ,-0.172816,0.980395
8400.000000,62.523016,12.598733 ,-0.367161,0.980624
8500.000000,63.485213,12.780762 ,-0.239669,0.980885
8600.000000,64.532132,12.984447 ,-0.258749,0.981147
8700.000000,65.723035,13.225785 ,-0.302518,0.981297
8800.000000,67.090350,13.498741 ,-0.391086,0.981505
8900.000000,68.299413,13.717969 ,-0.307388,0.981737
9000.000000,69.399966,13.949832 ,-0.329042,0.981943
9100.000000,70.445476,14.158944 ,-0.321235,0.982134
