Tempo,E[N],E[W],Erro_Little,Ocupacao
100.000000,5.250495,1.107612 ,0.000415145385637,0.826521
200.000000,5.711093,1.163027 ,0.000627598005955,0.863330
300.000000,5.647572,1.159557 ,0.000531534968805,0.876075
400.000000,5.883481,1.198169 ,0.000469630938525,0.889642
500.000000,5.962339,1.218749 ,0.000217073469152,0.889506
600.000000,6.671503,1.359149 ,0.000348539651791,0.904042
700.000000,7.087939,1.433514 ,0.000236605677455,0.908234
800.000000,7.309196,1.463635 ,0.000167895870720,0.913741
900.000000,7.151691,1.428711 ,0.000197331381646,0.913509
1000.000000,6.893523,1.373485 ,0.000000000004995,0.910064
1100.000000,6.957514,1.395276 ,0.000158847053879,0.904177
1200.000000,6.849988,1.384296 ,0.000027784302253,0.899501
1300.000000,6.633228,1.341065 ,0.000116102826773,0.895394
1400.000000,6.533381,1.319302 ,0.000011027829348,0.891943
1500.000000,6.622155,1.338153 ,0.000081994861736,0.891709
1600.000000,6.549273,1.316932 ,0.000005208018215,0.894291
1700.000000,6.494877,1.307280 ,0.000001893461700,0.892919
1800.000000,6.607539,1.329330 ,0.000030190885288,0.892371
1900.000000,7.043675,1.414070 ,0.000118198322900,0.897872
2000.000000,6.982188,1.400629 ,0.000052677471451,0.897080
2100.000000,6.967564,1.395757 ,0.000075663896659,0.896641
2200.000000,7.090876,1.420996 ,0.000106918371043,0.899338
2300.000000,7.262423,1.457538 ,0.000082522980452,0.899512
2400.000000,7.242762,1.453883 ,0.000003937370977,0.899981
2500.000000,7.125517,1.429896 ,0.000058057374011,0.899451
2600.000000,7.131903,1.432552 ,0.000000000012451,0.900296
2700.000000,7.095869,1.427407 ,0.000070766665195,0.898917
2800.000000,7.120411,1.432045 ,0.000079083759365,0.899581
2900.000000,7.203874,1.449540 ,0.000161036643004,0.900359
3000.000000,7.117598,1.431531 ,0.000025719458718,0.896604
3100.000000,7.107774,1.430010 ,0.000164507197548,0.898283
3200.000000,7.109362,1.431437 ,0.000043222816182,0.899399
3300.000000,7.020622,1.414670 ,0.000000000049195,0.898174
3400.000000,6.984438,1.409154 ,0.000008889732410,0.899056
3500.000000,7.026786,1.418569 ,0.000007088834668,0.899386
3600.000000,7.044882,1.421215 ,0.000000506381571,0.900165
3700.000000,7.148086,1.442396 ,0.000040083832911,0.901503
3800.000000,7.257906,1.463285 ,0.000011065660392,0.901803
3900.000000,7.715539,1.552740 ,0.000015580576303,0.903740
4000.000000,7.788931,1.563552 ,0.000097519931722,0.904860
4100.000000,7.929262,1.591572 ,0.000129134550771,0.906409
4200.000000,8.111145,1.627575 ,0.000006828216750,0.908527
4300.000000,8.105321,1.625287 ,0.000053950084509,0.909607
4400.000000,8.017536,1.609064 ,0.000009001805888,0.907791
4500.000000,7.954562,1.597080 ,0.000041416368152,0.906512
4600.000000,7.860861,1.580003 ,-0.000000000019634,0.904823
4700.000000,7.797643,1.566657 ,0.000022255867776,0.904458
4800.000000,7.716989,1.551252 ,0.000159177722578,0.903091
4900.000000,7.681858,1.544566 ,0.000008174158426,0.903027
5000.000000,7.619049,1.531405 ,0.000001091587006,0.902028
5100.000000,7.656329,1.536622 ,0.000034929931524,0.903006
