Tempo,E[N],E[W],Erro_Little,Ocupacao
100.000000,5.890261,1.199646,-0.000000000000012,0.896750
200.000000,9.710197,1.951798,0.000000000000089,0.915571
300.000000,22.184505,4.384290,0.000000000001304,0.944875
400.000000,25.822053,5.090597,0.000000000001943,0.958252
500.000000,23.764228,4.685376,0.000000000003872,0.966275
600.000000,21.200444,4.162391,0.000000000002064,0.961570
700.000000,19.957322,3.956422,-0.000000000001485,0.956801
800.000000,19.406175,3.835213,0.000000000005052,0.961801
900.000000,20.411887,4.025131,0.000000000004881,0.965770
1000.000000,19.485225,3.856170,0.000000000006196,0.962903
1100.000000,18.902155,3.736946,-0.000000000001407,0.960384
1200.000000,19.273239,3.821528,-0.000000000002821,0.962081
1300.000000,18.488140,3.651007,-0.000000000006121,0.962459
1400.000000,18.460106,3.640021,-0.000000000006359,0.963534
1500.000000,18.138771,3.595633,-0.000000000001982,0.962886
1600.000000,17.767070,3.515621,-0.000000000008402,0.961298
1700.000000,18.280493,3.624544,-0.000000000001595,0.962889
1800.000000,17.902143,3.549665,-0.000000000002274,0.962755
1900.000000,17.514095,3.464166,0.000000000005976,0.963766
2000.000000,18.952273,3.721605,-0.000000000004931,0.965969
2100.000000,20.356341,4.010161,0.000000000001577,0.967359
2200.000000,20.072003,3.960040,0.000000000005731,0.967639
2300.000000,19.313687,3.823834,-0.000000000003972,0.960290
2400.000000,19.449392,3.849459,-0.000000000010449,0.961576
2500.000000,19.577768,3.874024,-0.000000000011351,0.963024
2600.000000,19.588390,3.873284,-0.000000000004317,0.964388
2700.000000,19.450811,3.846004,-0.000000000005084,0.963846
2800.000000,20.227643,3.999252,-0.000000000005752,0.965280
2900.000000,20.130387,3.974545,-0.000000000029527,0.966328
3000.000000,19.614372,3.885316,-0.000000000014584,0.963524
3100.000000,19.228135,3.809011,-0.000000000018499,0.962924
3200.000000,18.860414,3.737974,-0.000000000003507,0.961793
3300.000000,18.653015,3.693888,-0.000000000000718,0.961651
3400.000000,18.528667,3.667121,-0.000000000003908,0.962594
3500.000000,18.168764,3.598589,-0.000000000008246,0.961380
3600.000000,18.117321,3.590551,0.000000000005329,0.960751
3700.000000,18.188208,3.606064,0.000000000007255,0.961139
3800.000000,18.135927,3.593332,0.000000000017117,0.961591
3900.000000,17.968876,3.562353,0.000000000028482,0.960812
4000.000000,17.807252,3.532834,0.000000000038632,0.960421
4100.000000,17.583271,3.495002,0.000000000028034,0.958494
4200.000000,17.445734,3.464074,0.000000000039890,0.957798
4300.000000,17.499572,3.473259,0.000000000055113,0.958765
4400.000000,17.204691,3.420107,0.000000000052438,0.957096
4500.000000,17.050786,3.388770,0.000000000068841,0.956441
4600.000000,16.850738,3.349903,0.000000000106155,0.954850
4700.000000,17.184503,3.409480,0.000000000073925,0.955826
4800.000000,17.405529,3.453763,0.000000000054357,0.956730
4900.000000,17.166236,3.411802,0.000000000040984,0.955080
5000.000000,17.072450,3.391833,0.000000000044814,0.954897
5100.000000,16.900411,3.357174,0.000000000031605,0.954120
5200.000000,16.836701,3.344188,0.000000000028656,0.953536
5300.000000,16.999740,3.378909,0.000000000016996,0.953960
5400.000000,16.833477,3.347725,0.000000000036170,0.952982
5500.000000,16.758541,3.333525,0.000000000043379,0.952838
5600.000000,16.682412,3.317761,0.000000000013081,0.953387
5700.000000,16.489775,3.279887,0.000000000044359,0.951867
5800.000000,16.346773,3.251193,0.000000000062069,0.951334
5900.000000,16.220932,3.225381,0.000000000048793,0.951121
6000.000000,16.140204,3.206982,0.000000000040199,0.951496
6100.000000,16.021254,3.187529,0.000000000052090,0.951145
6200.000000,16.050320,3.189384,0.000000000060197,0.951992
6300.000000,16.055439,3.191936,0.000000000026102,0.952552
6400.000000,16.007654,3.184217,0.000000000028379,0.952329
6500.000000,15.826637,3.153586,-0.000000000025457,0.950657
6600.000000,15.881893,3.163437,-0.000000000004317,0.951330
6700.000000,15.829440,3.156184,-0.000000000013484,0.950227
6800.000000,15.720517,3.136263,-0.000000000015785,0.949766
6900.000000,15.772487,3.145199,0.000000000000474,0.949615
